,_id,price,bedrooms,bathrooms,latitude,longitude,property_type,lease,image_url
145,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_11_0000.jpeg
146,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_12_0000.jpeg
147,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_13_0000.jpeg
148,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_14_0000.jpeg
149,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_15_0000.jpeg
150,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_16_0000.jpeg
151,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_17_0000.jpeg
152,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_18_0000.jpeg
153,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_19_0000.jpeg
154,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_20_0000.jpeg
155,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_21_0000.jpeg
156,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_22_0000.jpeg
